Date,Open,High,Low,Close,Volume
2018-09-06,18617.576734699076,19622.009873023766,17821.379004631282,17865.887988178387,8568
2018-09-07,17191.46450267262,19178.59499930358,16636.8549592997,18020.29137151018,5646
2018-09-10,17754.664865287057,19434.152880502297,17917.563875967255,18132.80471846548,1392
2018-09-11,17682.928034499433,19994.635203539416,16992.033772006638,18215.661567337153,2787
2018-09-12,17815.20282377091,18984.3058512668,16671.252587897667,18294.24371737593,8374
2018-09-13,19155.57175147687,19879.59124529649,18164.688427187968,18403.893165680794,2138
2018-09-14,18440.35349981765,19303.28115919221,17826.2402976564,18499.423909974277,5741
2018-09-17,18550.974644909762,20232.22815140706,17058.95874048105,18613.703919856118,8418
2018-09-18,19211.048842907152,19061.416834137905,17655.632118619153,18723.16867234759,7362
2018-09-19,18171.40726784601,20605.41973212014,17480.209047663946,18821.71209409445,3454
2018-09-20,18880.701656635476,19318.359238804725,18407.19224189788,18904.776219733085,4674
2018-09-21,18841.629864877337,19593.465700126144,17937.365034819162,18974.479275239366,2377
2018-09-24,19250.31452789147,20507.270983676368,19045.11060303785,19065.548976198024,7701
2018-09-25,20140.96235612234,19938.004719971643,17369.424787819386,19182.676952084494,3597
2018-09-26,19806.643799580324,20460.013605145843,18042.979426361842,19286.958826967097,1141
2018-09-27,19164.291175659393,20222.82922257168,18358.896872649268,19362.044051392855,3659
2018-09-28,20103.106315044166,20910.568440343046,18498.331909813136,19465.50766990988,5596
2018-10-01,18928.68444959854,20020.13166445402,18234.280562489046,19573.214017504455,6661
2018-10-02,18732.63803628188,19770.439181121346,19123.344042135977,19655.536868780433,7142
2018-10-03,19174.64239604782,20351.230211237176,19511.128981099428,19758.611370899343,6626
2018-10-04,19542.83647774932,20801.741907614552,19738.073454470563,19859.775545268265,9787
2018-10-05,19958.010906727817,20271.896308340474,19548.332439137226,19936.916139311652,9472
2018-10-08,20274.837563442707,20755.230124420083,19744.573759873023,20044.071886518617,1423
2018-10-09,20982.875208169575,20961.464853010155,19249.39870516011,20155.287577045983,7999
2018-10-10,20296.929526427226,20393.32174837308,19923.903053536407,20276.948601909487,5249
2018-10-11,20400.626706001312,21587.856205237476,18977.31020045833,20398.024642950186,2750
2018-10-12,19549.797501649064,22280.763927826756,19239.12893460396,20470.471255591045,5757
2018-10-15,19595.87824423687,20863.57246109999,19147.85386552151,20551.71475479274,2967
2018-10-16,20767.722252542524,21897.207301646496,19561.530349212946,20662.015460136914,5088
2018-10-17,20643.873994484704,22153.10681141598,19288.27635557368,20772.29117915516,5178
2018-10-18,21590.888717665595,21758.27164271809,20802.426873484284,20882.59213288128,8789
2018-10-19,20345.049954160444,22536.13351630125,19612.521822165527,21059.646762694374,3946
2018-10-22,20165.379011380115,22040.626975846088,19261.52884035418,21171.06457290824,6394
2018-10-23,21185.260180256286,22368.339217088345,20286.190963802997,21293.77588571185,8880
2018-10-24,20850.722536938505,21428.600889344165,19393.835762880284,21412.855920981714,6075
2018-10-25,20556.38888196972,23014.872422171684,19611.249306094458,21525.88374600783,8230
2018-10-26,22105.15038734247,23049.373348214544,19931.93113413606,21619.578361115022,2531
2018-10-29,20890.564540265354,21818.22112211526,20570.53598999863,21734.757745524887,3990
2018-10-30,22055.646821331076,22622.79724377126,20582.69437762034,21819.301241234134,8155
2018-10-31,21434.744923792012,24060.070547493608,21475.5983007045,21914.564869099333,5493
2018-11-01,21286.390306425856,22930.6824127082,21431.575283944057,22004.85759814275,1933
2018-11-02,21840.667844223128,23216.120443874748,20838.28589973904,22106.495080930476,2460
2018-11-05,22923.589155046815,24277.636565651672,20770.094334044556,22252.788252263945,3723
2018-11-06,22074.644985576786,23916.044595407446,20790.112763138673,22315.44294841211,1285
2018-11-07,22991.62361518239,23734.703036956573,21922.257933188564,22429.1681522196,1264
2018-11-08,21654.37358370983,24291.728152108495,20364.369294909266,22496.913834795807,7816
2018-11-09,23203.596965106655,24539.86035799129,20357.688546763176,22587.475197480017,2762
2018-11-12,22111.849409547198,23746.812946052665,22244.950771591448,22709.254209419363,1040
2018-11-13,23215.18311493281,23894.287637025995,21617.88246928121,22810.539809801274,6827
2018-11-14,23039.552215881784,23772.616318469103,20899.66006340959,22888.984914242687,9259
2018-11-15,23960.625045442066,25195.655150021066,21218.416125348405,22974.678840057488,1987
2018-11-16,22828.117973287302,24697.907121857847,22932.43409418797,23088.27079503618,8804
2018-11-19,22168.309271179303,23366.52179526334,22848.08038636809,23173.663462401837,8789
2018-11-20,22158.68312764045,25286.789409702164,22602.430487871556,23277.992634193477,6717
2018-11-21,24143.063565167988,24502.400546708806,22168.403403959215,23378.904070991553,4198
2018-11-22,23523.916394918,23627.20910124074,22340.269622045907,23465.87206403944,6374
2018-11-23,24258.567772735074,24906.56472260331,23550.306385723023,23608.750945825945,5790
2018-11-26,23091.4488902529,24711.002622389053,23640.23192664545,23721.429326272304,8183
2018-11-27,23412.52126877307,25868.295880550013,21914.76356209295,23780.926474539152,3524
2018-11-28,22762.324844674287,24371.889645182462,23433.485323753346,23884.65556083454,3479
2018-11-29,25077.682457679075,25952.572844543793,22047.096524323424,23971.419831539173,6154
2018-11-30,24492.83657647782,25431.855145179376,22194.000729331605,24088.4684982351,1778
2018-12-03,25219.788197288475,24304.625483766595,23389.650145495034,24172.618083466445,2492
2018-12-04,23701.175552685057,26629.023326022532,22826.241781343706,24270.32335463711,1660
2018-12-05,24652.17610041269,25630.200754102407,24213.525468384796,24380.423100216718,2348
2018-12-06,24935.022753367444,25210.320706559873,22266.018101999987,24497.738204100122,8851
2018-12-07,24125.383794005156,25727.24008231375,23373.36846331719,24573.732275959006,8156
2018-12-10,25525.72477206,26783.123670400477,24466.058966129578,24667.042251242186,3044
2018-12-11,25864.605275016464,25512.408576818456,24520.152324331582,24757.543345018967,8368
2018-12-12,25800.629163138183,25323.171185846008,22748.917724833344,24844.47676036749,4516
2018-12-13,25576.970031334982,25302.2030558834,23397.660383773433,24979.785845173115,5577
2018-12-14,24529.59141637431,25835.15172696977,24132.341609674357,25087.885479392335,1727
2018-12-17,24613.155501764442,27125.476888550886,23047.48107373215,25162.667800305633,8468
2018-12-18,26452.447425585695,26473.34483401376,25200.181812325485,25281.025039246728,1342
2018-12-19,24178.441510527176,26001.805294108322,25206.731390488712,25423.46816318698,2447
2018-12-20,26095.99805795216,25968.62238354971,23416.16522002086,25544.117468398003,7581
2018-12-21,26142.00342262631,26465.9743688152,23362.681390284393,25613.730069078923,7317
2018-12-24,26019.407140537605,28120.031261780205,23353.175200718593,25704.045387621598,1526
2018-12-25,27095.304550258206,26715.40046542259,25595.48217660846,25829.38361060533,7748
2018-12-26,25427.711448138696,28475.976512849636,23825.487759880984,25915.230221292957,1405
2018-12-27,25607.647682133775,27286.875520974543,24505.040284921746,26024.10660985588,8986
2018-12-28,25038.96376250702,26607.926594074113,24698.91884576478,26139.599290924467,4740
2018-12-31,26071.07132821479,28557.724523755784,25169.625107264455,26221.060681492905,2846
2019-01-01,25690.95299762431,27531.519539869976,23876.689650369117,26319.87017437167,2478
2019-01-02,25942.28977910011,28225.38683466067,24317.163697476102,26355.044827570287,1771
2019-01-03,27318.98278325476,29034.95507388648,26253.454947027578,26434.557074743603,6525
2019-01-04,27684.824600614884,26662.61843600585,26286.52225348035,26529.50571171574,9770
2019-01-07,25768.457026647116,26861.80157360095,26022.68365636868,26604.550048076446,1193
2019-01-08,26396.32287663119,28663.497748599217,24115.351941825553,26737.19827415508,3007
2019-01-09,27957.693780175723,27564.12869660425,25004.39511842734,26808.595446595864,2185
2019-01-10,25721.068318460424,27395.56152831196,25899.011198266835,26899.794556861925,3394
2019-01-11,25901.68457894184,27108.69592764789,25045.2483068155,27002.409368407647,5005
2019-01-14,26216.345148183933,27190.507661514224,26885.932373325857,27131.23483418897,8429
2019-01-15,27461.520470689484,29309.31341546243,26206.60475568398,27202.517591165382,3261
2019-01-16,26370.66905329312,27693.13070394785,24789.693499607394,27325.780866208483,4736
2019-01-17,28709.73113376879,28708.75541187937,27176.424387061983,27425.985527428875,7716
2019-01-18,27359.78643956244,29172.956665051002,27390.186823607015,27506.355354407915,5875
2019-01-21,27619.789362086743,28798.51651192409,25068.645167618168,27615.59742389318,9921
2019-01-22,27017.326976172102,27794.717115854623,26423.300894347303,27719.57861780465,5378
2019-01-23,27726.821786511355,29986.30190345245,25870.399333400204,27807.574280261477,8815
2019-01-24,28360.85459876001,27938.31164913339,26214.446702447767,27908.97032196128,4451
2019-01-25,28704.591783541968,30134.652060974935,25704.183764109235,28001.264050024045,8616
2019-01-28,28816.99343640112,30614.035753739652,26917.767877517257,28103.53439692907,3800
2019-01-29,28436.560626217746,29438.111763787274,28098.20828849852,28216.77701041949,9333
2019-01-30,29494.796547596663,29866.679784510477,26939.78283947001,28348.497346742395,6410
2019-01-31,29325.93288225248,29779.50627982608,25817.04119206213,28423.74103676586,2455
2019-02-01,29300.69567443932,29678.230678894677,27480.882248762275,28566.401704258984,7892
2019-02-04,27355.175879280887,31167.822108365763,26738.59256592507,28627.359948268535,6808
2019-02-05,27307.864515744575,31292.087847885694,28310.47908937647,28724.32424636782,7796
2019-02-06,28006.900954063956,29804.453701754996,27205.923377704104,28836.09059049751,5796
2019-02-07,29414.9756781687,30721.82749921458,26605.650197169667,28941.710427852213,6093
2019-02-08,28771.469350703945,31720.000168990733,26681.096206484315,29029.256437455802,2325
2019-02-11,28840.851305350432,31927.09841323875,28451.617495356946,29125.093992448656,5976
2019-02-12,30338.813566042154,30702.1697186543,27069.63095888766,29215.23397375548,2159
2019-02-13,30462.582161443897,30630.379432257014,28621.360296334817,29303.446678616594,5650
2019-02-14,30624.250298762636,30240.36962491129,27084.124349476213,29420.438720557013,5987
2019-02-15,28978.006049779353,32358.895531830203,27524.683094727734,29527.579030276313,5697
2019-02-18,30179.508188671964,30036.647132809663,28030.828880106772,29613.7208383711,1340
2019-02-19,29052.73916832038,31455.645480759853,29562.824367399713,29731.712835879764,4828
2019-02-20,28914.704814000383,30680.928325652665,29634.160015250513,29837.858826297295,2968
2019-02-21,29009.46047098313,30789.860739994096,27578.370878581016,29954.116068674073,1703
2019-02-22,29591.978229428434,31284.31589823501,28137.084535394326,30066.708645512546,6482
2019-02-25,29938.95006716758,33161.50230576733,27585.556950399638,30150.128745294103,7376
2019-02-26,31239.679844844795,30405.13732818008,28757.17267483795,30238.925124490164,2800
2019-02-27,29200.09332525411,32109.969368181046,28716.530229640117,30353.87099659263,6463
2019-02-28,31181.80533043789,30717.64338595299,30163.733534764502,30466.078401901297,5912
2019-03-01,30661.804392429865,31037.963490980426,30351.717185005407,30565.660370022015,5648
2019-03-04,30017.677547914125,32016.058851593258,28777.530966000497,30668.00691768819,1855
2019-03-05,30771.44915999781,32365.448694832136,29228.440389908814,30793.56021560396,3866
2019-03-06,30263.91531352724,31680.92448457343,30561.288386639564,30881.728787827244,1182
2019-03-07,31290.454375682555,31973.455901358266,30393.606608421567,30992.670735450643,4112
2019-03-08,30882.956722566294,31358.995406783062,27991.13116407774,31088.626882401964,6670
2019-03-11,30137.74628981828,32129.842118010733,29063.9284233482,31184.27325833742,5492
2019-03-12,30105.91422934537,34332.18069322904,29496.040851192844,31306.248795377163,6823
2019-03-13,31569.487829998463,34391.288182956145,29002.313309044093,31422.757122356925,2517
2019-03-14,32808.19887995228,32595.200869062606,29014.55404807485,31539.02731507694,6002
2019-03-15,31171.02676962267,33472.753694935906,28618.268359469963,31665.136891220027,2356
2019-03-18,32505.694786006945,34654.93738947397,30632.7010365698,31765.556968052682,4629
2019-03-19,32384.9956710896,31898.909556895414,29528.138125685044,31879.19602747858,4628
2019-03-20,33352.80081819207,34564.98851723094,28943.061207987543,31972.990692346713,9210
2019-03-21,33109.16423991321,35121.79366234436,29612.496096567145,32079.474019396483,7132
2019-03-22,32391.18604173582,32470.728797018008,31539.492236524056,32176.871158309128,7588
2019-03-25,32785.68685620114,32799.94501324636,31799.43581274776,32278.81107760898,4311
2019-03-26,33681.116436866636,35502.64011103574,30716.328865953492,32390.71421811772,7048
2019-03-27,32148.043590643003,34219.976470304304,30578.07727343024,32474.34980445305,7246
2019-03-28,32051.267740922478,32662.5015734142,32543.96471919196,32616.19754996676,1987
2019-03-29,31096.621344737658,33538.432774473236,30082.237241498282,32696.077202336768,4321
2019-04-01,33841.95986485839,34246.33954491209,30200.385080169075,32771.793430081016,5615
2019-04-02,33885.03032660477,35174.27643714627,30565.55586715474,32894.95564755101,9365
2019-04-03,31705.06206103923,35431.00914878694,30279.995547782662,33010.78890143027,4741
2019-04-04,33377.84808642078,36420.4329805981,31067.527131030045,33123.271297771316,4052
2019-04-05,33116.12836273153,34191.405778526016,32939.48828741101,33235.8382079566,7574
